@relation test

@attribute timestamp DATE "yyyy-MM-dd' 'HH:mm:ss.SS" 
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class {Joggen,Spazieren}

@data
'2011-07-05 10:00:02.242',61,-10,-18,Spazieren
'2011-07-05 10:00:02.282',64,-16,-13,Spazieren
'2011-07-05 10:00:02.322',64,-11,-13,Spazieren
'2011-07-05 10:00:02.362',68,-13,-19,Spazieren
'2011-07-05 10:00:02.402',71,-19,-17,Spazieren
'2011-07-05 10:00:02.442',80,-6,-14,Spazieren
'2011-07-05 10:00:02.482',99,-14,-16,Spazieren
'2011-07-05 10:00:02.522',101,-16,-23,Spazieren
'2011-07-05 10:00:02.562',113,-3,-14,Spazieren
'2011-07-05 10:00:02.602',122,26,-33,Spazieren
'2011-07-05 10:00:02.642',113,-8,-5,Spazieren
'2011-07-05 10:00:02.682',91,-1,-45,Spazieren
'2011-07-05 10:00:02.722',8,38,-42,Spazieren
'2011-07-05 10:00:02.762',9,-3,-21,Spazieren
'2011-07-05 10:00:02.802',21,13,-31,Spazieren
'2011-07-05 10:00:02.842',44,14,-27,Spazieren
'2011-07-05 10:00:02.882',61,4,-26,Spazieren
'2011-07-05 10:00:02.922',98,-13,-30,Spazieren
'2011-07-05 10:00:02.962',127,-38,-31,Spazieren
'2011-07-05 10:00:03.002',127,-65,-23,Spazieren
'2011-07-05 10:00:03.042',125,-118,33,Spazieren
'2011-07-05 10:00:03.082',96,-127,61,Spazieren
'2011-07-05 10:00:03.122',103,-70,40,Spazieren
'2011-07-05 10:00:03.162',120,-2,31,Spazieren
'2011-07-05 10:00:03.202',80,-41,-12,Spazieren
'2011-07-05 10:00:03.242',48,-35,-43,Spazieren
'2011-07-05 10:00:03.282',62,0,12,Spazieren
'2011-07-05 10:00:03.322',64,-8,-2,Spazieren
'2011-07-05 10:00:03.362',60,-29,-28,Spazieren
'2011-07-05 10:00:03.402',60,-23,-23,Spazieren
'2011-07-05 10:00:03.442',66,-11,-11,Spazieren
'2011-07-05 10:00:03.482',63,-18,-13,Spazieren
'2011-07-05 10:00:03.522',63,-14,-12,Spazieren
'2011-07-05 10:00:03.562',69,-22,-10,Spazieren
'2011-07-05 10:00:03.602',72,-20,-12,Spazieren
'2011-07-05 10:00:03.642',93,-9,-6,Spazieren
'2011-07-05 10:00:03.682',110,-19,-28,Spazieren
'2011-07-05 10:00:03.722',117,-11,-23,Spazieren
'2011-07-05 10:00:03.762',127,8,-47,Spazieren
'2011-07-05 10:00:03.802',123,12,-31,Spazieren
'2011-07-05 10:00:03.842',96,-10,-26,Spazieren
'2011-07-05 10:00:03.882',5,0,-34,Spazieren
'2011-07-05 10:00:03.922',10,22,-20,Spazieren
'2011-07-05 10:00:03.962',9,14,-29,Spazieren
'2011-07-05 10:00:04.002',41,13,-15,Spazieren
'2011-07-05 10:00:04.042',56,5,-22,Spazieren
'2011-07-05 10:00:04.082',94,-4,-21,Spazieren
'2011-07-05 10:00:04.122',127,-23,-24,Spazieren
'2011-07-05 10:00:04.162',127,-59,-3,Spazieren
'2011-07-05 10:00:04.202',127,-118,41,Spazieren
'2011-07-05 10:00:04.242',99,-128,51,Spazieren
'2011-07-05 10:00:04.282',102,-98,49,Spazieren
'2011-07-05 10:00:04.322',110,13,12,Spazieren
'2011-07-05 10:00:04.362',85,-22,-9,Spazieren
'2011-07-05 10:00:04.402',42,-60,-50,Spazieren
'2011-07-05 10:00:04.442',62,-24,2,Spazieren
'2011-07-05 10:00:04.482',66,-10,-11,Spazieren
'2011-07-05 10:00:04.522',65,-24,-14,Spazieren
'2011-07-05 10:00:04.562',61,-26,-24,Spazieren
'2011-07-05 10:00:04.602',64,-10,-16,Spazieren
'2011-07-05 10:00:04.642',68,-18,-15,Spazieren
'2011-07-05 10:00:04.682',61,-10,-18,Spazieren
'2011-07-05 10:00:04.722',68,-20,-13,Spazieren
'2011-07-05 10:00:04.762',70,-20,-16,Spazieren
'2011-07-05 10:00:04.802',91,-14,-20,Spazieren
'2011-07-05 10:00:04.842',104,-14,-20,Spazieren
'2011-07-05 10:00:04.882',105,-13,-22,Spazieren
'2011-07-05 10:00:04.922',122,1,-27,Spazieren
'2011-07-05 10:00:04.962',121,19,-31,Spazieren
'2011-07-05 10:00:05.002',112,-14,-17,Spazieren
'2011-07-05 10:00:05.042',58,-7,-46,Spazieren
'2011-07-05 10:00:05.082',8,42,-47,Spazieren
'2011-07-05 10:00:05.122',4,5,-16,Spazieren
'2011-07-05 10:00:05.162',32,4,-24,Spazieren
'2011-07-05 10:00:05.202',54,2,-28,Spazieren
'2011-07-05 10:00:05.242',68,-2,-22,Spazieren
'2011-07-05 10:00:05.282',118,-12,-28,Spazieren
'2011-07-05 10:00:05.322',127,-65,-8,Spazieren
'2011-07-05 10:00:05.362',127,-87,9,Spazieren
'2011-07-05 10:00:05.402',114,-123,44,Spazieren
'2011-07-05 10:00:05.442',91,-122,64,Spazieren
'2011-07-05 10:00:05.522',89,-7,-1,Spazieren
'2011-07-05 10:00:05.562',46,-22,-4,Spazieren
'2011-07-05 10:00:05.602',49,-27,-18,Spazieren
'2011-07-05 10:00:05.642',74,-12,0,Spazieren
'2011-07-05 10:00:05.682',65,-12,-4,Spazieren
'2011-07-05 10:00:05.722',61,-30,-29,Spazieren
'2011-07-05 10:00:05.762',62,-12,-22,Spazieren
'2011-07-05 10:00:05.802',63,-18,-14,Spazieren
'2011-07-05 10:00:05.842',65,-17,-14,Spazieren
'2011-07-05 10:00:05.882',62,-12,-10,Spazieren
'2011-07-05 10:00:05.922',72,-22,-7,Spazieren
'2011-07-05 10:00:05.962',78,-8,-14,Spazieren
'2011-07-05 10:00:06.002',98,-13,-18,Spazieren
'2011-07-05 10:00:06.042',101,-18,-28,Spazieren
'2011-07-05 10:00:06.082',117,-7,-20,Spazieren
'2011-07-05 10:00:06.122',125,16,-41,Spazieren
'2011-07-05 10:00:06.162',119,0,-19,Spazieren
'2011-07-05 10:00:06.202',84,-6,-34,Spazieren
'2011-07-05 10:00:06.242',22,-12,-33,Spazieren
'2011-07-05 10:00:06.282',12,21,-22,Spazieren
'2011-07-05 10:00:06.322',16,15,-25,Spazieren
'2011-07-05 10:00:06.362',38,18,-20,Spazieren
'2011-07-05 10:00:06.402',51,5,-20,Spazieren
'2011-07-05 10:00:06.442',91,-6,-22,Spazieren
'2011-07-05 10:00:06.482',127,-19,-26,Spazieren
'2011-07-05 10:00:06.522',127,-55,-6,Spazieren
'2011-07-05 10:00:06.562',127,-113,34,Spazieren
'2011-07-05 10:00:06.602',94,-128,43,Spazieren
'2011-07-05 10:00:06.642',99,-115,62,Spazieren
'2011-07-05 10:00:06.682',96,26,-10,Spazieren
'2011-07-05 10:00:06.722',85,-11,-3,Spazieren
'2011-07-05 10:00:06.762',60,-8,11,Spazieren
'2011-07-05 10:00:06.802',56,-32,-25,Spazieren
'2011-07-05 10:00:06.842',68,-20,-10,Spazieren
'2011-07-05 10:00:06.882',64,-13,-7,Spazieren
'2011-07-05 10:00:06.922',63,-23,-22,Spazieren
'2011-07-05 10:00:06.962',58,-14,-19,Spazieren
'2011-07-05 10:00:07.002',65,-18,-10,Spazieren
'2011-07-05 10:00:07.042',62,-14,-14,Spazieren
'2011-07-05 10:00:07.082',71,-20,-10,Spazieren
'2011-07-05 10:00:07.122',74,-18,-8,Spazieren
'2011-07-05 10:00:07.162',86,-14,-16,Spazieren
'2011-07-05 10:00:07.202',100,-18,-23,Spazieren
'2011-07-05 10:00:07.242',108,-14,-28,Spazieren
'2011-07-05 10:00:07.282',126,10,-30,Spazieren
'2011-07-05 10:00:07.322',123,11,-29,Spazieren
'2011-07-05 10:00:07.362',111,-32,-15,Spazieren
'2011-07-05 10:00:07.402',6,52,-56,Spazieren
'2011-07-05 10:00:07.442',12,12,-20,Spazieren
'2011-07-05 10:00:07.482',16,9,-31,Spazieren
'2011-07-05 10:00:07.522',44,-4,-30,Spazieren
'2011-07-05 10:00:07.562',64,-8,-27,Spazieren
'2011-07-05 10:00:07.602',88,-11,-29,Spazieren
'2011-07-05 10:00:07.642',126,-24,-28,Spazieren
'2011-07-05 10:00:07.682',127,-92,-8,Spazieren
'2011-07-05 10:00:07.722',127,-114,17,Spazieren
'2011-07-05 10:00:07.762',109,-127,46,Spazieren
'2011-07-05 10:00:07.802',90,-127,70,Spazieren
'2011-07-05 10:00:07.842',80,26,-29,Spazieren
'2011-07-05 10:00:07.882',108,-49,28,Spazieren
'2011-07-05 10:00:07.922',90,-42,-20,Spazieren
'2011-07-05 10:00:07.962',59,-26,1,Spazieren
'2011-07-05 10:00:08.002',65,-10,-3,Spazieren
'2011-07-05 10:00:08.042',66,-18,-13,Spazieren
'2011-07-05 10:00:08.082',62,-25,-24,Spazieren
'2011-07-05 10:00:08.122',62,-17,-18,Spazieren
'2011-07-05 10:00:08.162',64,-21,-13,Spazieren
'2011-07-05 10:00:08.202',62,-18,-12,Spazieren
'2011-07-05 10:00:08.242',67,-15,-14,Spazieren
'2011-07-05 10:00:08.282',74,-15,-10,Spazieren
'2011-07-05 10:00:08.322',83,-12,-17,Spazieren
'2011-07-05 10:00:08.362',102,-18,-22,Spazieren
'2011-07-05 10:00:08.402',112,-11,-24,Spazieren
'2011-07-05 10:00:08.442',123,1,-23,Spazieren
'2011-07-05 10:00:08.482',125,20,-36,Spazieren
'2011-07-05 10:00:08.522',118,-18,-11,Spazieren
'2011-07-05 10:00:08.562',60,-5,-47,Spazieren
'2011-07-05 10:00:08.602',7,34,-43,Spazieren
'2011-07-05 10:00:08.642',6,8,-17,Spazieren
'2011-07-05 10:00:08.682',32,-2,-21,Spazieren
'2011-07-05 10:00:08.722',58,-2,-28,Spazieren
'2011-07-05 10:00:08.762',69,-3,-21,Spazieren
'2011-07-05 10:00:08.802',116,-16,-25,Spazieren
'2011-07-05 10:00:08.842',127,-61,-12,Spazieren
'2011-07-05 10:00:08.882',127,-99,-2,Spazieren
'2011-07-05 10:00:08.922',118,-128,37,Spazieren
'2011-07-05 10:00:08.962',94,-128,64,Spazieren
'2011-07-05 10:00:09.002',92,-41,-7,Spazieren
'2011-07-05 10:00:09.042',109,-16,19,Spazieren
'2011-07-05 10:00:09.082',70,-39,-10,Spazieren
'2011-07-05 10:00:09.122',72,-35,-26,Spazieren
'2011-07-05 10:00:09.162',56,0,-4,Spazieren
'2011-07-05 10:00:09.202',66,-10,-3,Spazieren
'2011-07-05 10:00:09.242',58,-28,-28,Spazieren
'2011-07-05 10:00:09.282',59,-24,-24,Spazieren
'2011-07-05 10:00:09.322',62,-16,-15,Spazieren
'2011-07-05 10:00:09.362',66,-16,-17,Spazieren
'2011-07-05 10:00:09.402',64,-13,-12,Spazieren
'2011-07-05 10:00:09.442',73,-24,-13,Spazieren
'2011-07-05 10:00:09.482',77,-19,-14,Spazieren
'2011-07-05 10:00:09.522',94,-11,-14,Spazieren
'2011-07-05 10:00:09.562',110,-16,-31,Spazieren
'2011-07-05 10:00:09.602',121,-7,-25,Spazieren
'2011-07-05 10:00:09.642',125,20,-38,Spazieren
'2011-07-05 10:00:09.682',121,-10,-10,Spazieren
'2011-07-05 10:00:09.722',83,-10,-37,Spazieren
'2011-07-05 10:00:09.762',10,42,-47,Spazieren
'2011-07-05 10:00:09.802',8,2,-15,Spazieren
'2011-07-05 10:00:09.842',26,10,-27,Spazieren
'2011-07-05 10:00:09.882',52,2,-28,Spazieren
'2011-07-05 10:00:09.922',63,-1,-21,Spazieren
'2011-07-05 10:00:09.962',108,-4,-14,Spazieren
'2011-07-05 10:00:10.002',127,-32,10,Spazieren
'2011-07-05 10:00:10.042',127,-61,20,Spazieren
'2011-07-05 10:00:10.082',126,-128,36,Spazieren
'2011-07-05 10:00:10.122',95,-128,48,Spazieren
'2011-07-05 10:00:10.162',93,-74,8,Spazieren
'2011-07-05 10:00:10.202',105,-5,7,Spazieren
'2011-07-05 10:00:10.242',81,-11,-6,Spazieren
'2011-07-05 10:00:10.282',50,-52,-31,Spazieren
'2011-07-05 10:00:10.322',60,-22,-2,Spazieren
'2011-07-05 10:00:10.362',68,-11,-14,Spazieren
'2011-07-05 10:00:10.402',64,-20,-20,Spazieren
'2011-07-05 10:00:10.442',60,-23,-25,Spazieren
'2011-07-05 10:00:10.482',62,-12,-13,Spazieren
'2011-07-05 10:00:10.522',66,-16,-16,Spazieren
'2011-07-05 10:00:10.562',64,-13,-16,Spazieren
'2011-07-05 10:00:10.602',67,-18,-18,Spazieren
'2011-07-05 10:00:10.642',71,-21,-16,Spazieren
'2011-07-05 10:00:10.682',90,-14,-14,Spazieren
'2011-07-05 10:00:10.722',103,-19,-24,Spazieren
'2011-07-05 10:00:10.762',109,-17,-29,Spazieren
'2011-07-05 10:00:10.802',125,5,-24,Spazieren
'2011-07-05 10:00:10.842',122,18,-33,Spazieren
'2011-07-05 10:00:10.882',115,-14,-10,Spazieren
'2011-07-05 10:00:10.922',50,-4,-50,Spazieren
'2011-07-05 10:00:10.962',7,32,-44,Spazieren
'2011-07-05 10:00:11.002',8,7,-16,Spazieren
'2011-07-05 10:00:11.042',38,6,-17,Spazieren
'2011-07-05 10:00:11.082',62,-4,-26,Spazieren
'2011-07-05 10:00:11.122',71,-8,-22,Spazieren
'2011-07-05 10:00:11.162',114,-20,-40,Spazieren
'2011-07-05 10:00:11.202',127,-86,-8,Spazieren
'2011-07-05 10:00:11.242',127,-115,5,Spazieren
'2011-07-05 10:00:11.282',114,-128,43,Spazieren
'2011-07-05 10:00:11.322',92,-128,69,Spazieren
'2011-07-05 10:00:11.362',102,43,-8,Spazieren
'2011-07-05 10:00:11.402',109,-52,27,Spazieren
'2011-07-05 10:00:11.442',66,-23,-18,Spazieren
'2011-07-05 10:00:11.482',62,-34,-11,Spazieren
'2011-07-05 10:00:11.522',66,0,4,Spazieren
'2011-07-05 10:00:11.562',62,-16,-13,Spazieren
'2011-07-05 10:00:11.602',56,-30,-30,Spazieren
'2011-07-05 10:00:11.642',64,-11,-12,Spazieren
'2011-07-05 10:00:11.682',63,-16,-13,Spazieren
'2011-07-05 10:00:11.722',64,-13,-14,Spazieren
'2011-07-05 10:00:11.762',64,-12,-14,Spazieren
'2011-07-05 10:00:11.802',72,-20,-13,Spazieren
'2011-07-05 10:00:11.842',72,-12,-17,Spazieren
'2011-07-05 10:00:11.882',102,-18,-17,Spazieren
'2011-07-05 10:00:11.922',111,-15,-25,Spazieren
'2011-07-05 10:00:11.962',118,-8,-15,Spazieren
'2011-07-05 10:00:12.002',124,18,-43,Spazieren
'2011-07-05 10:00:12.042',118,0,-24,Spazieren
'2011-07-05 10:00:12.082',98,-25,-35,Spazieren
'2011-07-05 10:00:12.122',4,43,-43,Spazieren
'2011-07-05 10:00:12.162',8,11,-19,Spazieren
'2011-07-05 10:00:12.202',24,24,-29,Spazieren
'2011-07-05 10:00:12.282',90,-1,-20,Spazieren
'2011-07-05 10:00:12.322',106,-4,-20,Spazieren
'2011-07-05 10:00:12.362',127,-30,-6,Spazieren
'2011-07-05 10:00:12.402',127,-96,19,Spazieren
'2011-07-05 10:00:12.442',121,-128,50,Spazieren
'2011-07-05 10:00:12.482',94,-128,58,Spazieren
'2011-07-05 10:00:12.522',104,-25,-22,Spazieren
'2011-07-05 10:00:12.562',118,-24,28,Spazieren
'2011-07-05 10:00:12.602',80,-71,-32,Spazieren
'2011-07-05 10:00:12.642',70,-29,-11,Spazieren
'2011-07-05 10:00:12.682',54,-2,-2,Spazieren
'2011-07-05 10:00:12.722',65,-12,-8,Spazieren
'2011-07-05 10:00:12.762',62,-20,-24,Spazieren
'2011-07-05 10:00:12.802',62,-19,-21,Spazieren
'2011-07-05 10:00:12.842',64,-18,-16,Spazieren
'2011-07-05 10:00:12.882',66,-15,-12,Spazieren
'2011-07-05 10:00:12.922',64,-13,-16,Spazieren
'2011-07-05 10:00:12.962',70,-24,-21,Spazieren
'2011-07-05 10:00:13.002',77,-19,-12,Spazieren
'2011-07-05 10:00:13.042',90,-10,-8,Spazieren
'2011-07-05 10:00:13.082',108,-16,-30,Spazieren
'2011-07-05 10:00:13.122',112,-9,-26,Spazieren
'2011-07-05 10:00:13.162',127,18,-33,Spazieren
'2011-07-05 10:00:13.202',119,14,-21,Spazieren
'2011-07-05 10:00:13.242',106,-20,-26,Spazieren
'2011-07-05 10:00:13.282',14,0,-35,Spazieren
'2011-07-05 10:00:13.322',8,22,-29,Spazieren
'2011-07-05 10:00:13.362',4,7,-21,Spazieren
'2011-07-05 10:00:13.402',40,10,-28,Spazieren
'2011-07-05 10:00:13.442',68,-6,-26,Spazieren
'2011-07-05 10:00:13.482',91,-15,-23,Spazieren
'2011-07-05 10:00:13.522',127,-27,-36,Spazieren
'2011-07-05 10:00:13.562',127,-54,-28,Spazieren
'2011-07-05 10:00:13.602',127,-108,14,Spazieren
'2011-07-05 10:00:13.642',106,-121,44,Spazieren
'2011-07-05 10:00:13.682',92,-125,65,Spazieren
'2011-07-05 10:00:13.722',85,-10,-26,Spazieren
'2011-07-05 10:00:13.762',102,-26,29,Spazieren
'2011-07-05 10:00:13.802',86,-48,-11,Spazieren
'2011-07-05 10:00:13.842',60,-28,-14,Spazieren
'2011-07-05 10:00:13.882',63,2,-3,Spazieren
'2011-07-05 10:00:13.922',64,-8,-5,Spazieren
'2011-07-05 10:00:13.962',62,-25,-26,Spazieren
'2011-07-05 10:00:14.002',62,-11,-20,Spazieren
'2011-07-05 10:00:14.042',64,-13,-14,Spazieren
'2011-07-05 10:00:14.082',62,-13,-17,Spazieren
'2011-07-05 10:00:14.122',66,-14,-14,Spazieren
'2011-07-05 10:00:14.162',73,-20,-12,Spazieren
'2011-07-05 10:00:14.202',78,-16,-8,Spazieren
'2011-07-05 10:00:14.242',84,-11,-14,Spazieren
'2011-07-05 10:00:14.282',97,-18,-25,Spazieren
'2011-07-05 10:00:14.322',108,-12,-18,Spazieren
'2011-07-05 10:00:14.362',120,5,-33,Spazieren
'2011-07-05 10:00:14.402',122,7,-25,Spazieren
'2011-07-05 10:00:14.442',108,-20,-23,Spazieren
'2011-07-05 10:00:14.482',30,-14,0,Spazieren
'2011-07-05 10:00:14.522',7,29,-34,Spazieren
'2011-07-05 10:00:14.562',10,20,-23,Spazieren
'2011-07-05 10:00:14.602',34,15,-14,Spazieren
'2011-07-05 10:00:14.642',65,6,-19,Spazieren
'2011-07-05 10:00:14.682',83,-1,-18,Spazieren
'2011-07-05 10:00:14.722',126,-11,-19,Spazieren
'2011-07-05 10:00:14.762',127,-65,2,Spazieren
'2011-07-05 10:00:14.802',127,-96,15,Spazieren
'2011-07-05 10:00:14.842',104,-126,27,Spazieren
'2011-07-05 10:00:14.882',91,-123,56,Spazieren
'2011-07-05 10:00:14.922',90,1,-37,Spazieren
'2011-07-05 10:00:14.962',110,-32,35,Spazieren
'2011-07-05 10:00:15.002',79,-45,-10,Spazieren
'2011-07-05 10:00:15.042',63,-30,-22,Spazieren
'2011-07-05 10:00:15.082',56,-2,10,Spazieren
'2011-07-05 10:00:15.122',66,-10,-1,Spazieren
'2011-07-05 10:00:15.162',62,-25,-24,Spazieren
'2011-07-05 10:00:15.202',61,-20,-20,Spazieren
'2011-07-05 10:00:15.242',64,-16,-12,Spazieren
'2011-07-05 10:00:15.282',66,-14,-13,Spazieren
'2011-07-05 10:00:15.322',65,-13,-12,Spazieren
'2011-07-05 10:00:15.362',66,-17,-14,Spazieren
'2011-07-05 10:00:15.402',69,-17,-15,Spazieren
'2011-07-05 10:00:15.442',80,-11,-14,Spazieren
'2011-07-05 10:00:15.482',96,-14,-15,Spazieren
'2011-07-05 10:00:15.522',104,-18,-23,Spazieren
'2011-07-05 10:00:15.562',115,-8,-19,Spazieren
'2011-07-05 10:00:15.602',123,15,-41,Spazieren
'2011-07-05 10:00:15.642',116,-7,-13,Spazieren
'2011-07-05 10:00:15.682',86,-19,-32,Spazieren
'2011-07-05 10:00:15.722',5,26,-32,Spazieren
'2011-07-05 10:00:15.762',6,12,-16,Spazieren
'2011-07-05 10:00:15.802',13,5,-23,Spazieren
'2011-07-05 10:00:15.842',40,13,-24,Spazieren
'2011-07-05 10:00:15.882',53,7,-26,Spazieren
'2011-07-05 10:00:15.922',90,-6,-20,Spazieren
'2011-07-05 10:00:15.962',127,-17,-21,Spazieren
'2011-07-05 10:00:16.002',127,-46,-9,Spazieren
'2011-07-05 10:00:16.042',127,-104,28,Spazieren
'2011-07-05 10:00:16.082',98,-128,43,Spazieren
'2011-07-05 10:00:16.122',102,-76,34,Spazieren
'2011-07-05 10:00:16.162',116,6,13,Spazieren
'2011-07-05 10:00:16.202',77,-6,1,Spazieren
'2011-07-05 10:00:16.242',58,-43,-31,Spazieren
'2011-07-05 10:00:16.282',62,-26,-26,Spazieren
'2011-07-05 10:00:16.322',64,2,-4,Spazieren
'2011-07-05 10:00:16.362',61,-22,-17,Spazieren
'2011-07-05 10:00:16.402',61,-23,-21,Spazieren
'2011-07-05 10:00:16.442',66,-8,-10,Spazieren
'2011-07-05 10:00:16.482',66,-12,-16,Spazieren
'2011-07-05 10:00:16.522',64,-14,-15,Spazieren
'2011-07-05 10:00:16.562',67,-10,-16,Spazieren
'2011-07-05 10:00:16.602',66,-15,-18,Spazieren
'2011-07-05 10:00:16.642',81,-16,-11,Spazieren
'2011-07-05 10:00:16.682',100,-18,-14,Spazieren
'2011-07-05 10:00:16.722',101,-20,-18,Spazieren
'2011-07-05 10:00:16.762',110,-11,-16,Spazieren
'2011-07-05 10:00:16.802',121,12,-39,Spazieren
'2011-07-05 10:00:16.842',116,4,-23,Spazieren
'2011-07-05 10:00:16.882',98,-21,-22,Spazieren
'2011-07-05 10:00:16.922',16,-7,-35,Spazieren
'2011-07-05 10:00:16.962',12,22,-27,Spazieren
'2011-07-05 10:00:17.002',14,16,-22,Spazieren
'2011-07-05 10:00:17.042',37,9,-17,Spazieren
'2011-07-05 10:00:17.082',50,4,-23,Spazieren
'2011-07-05 10:00:17.122',87,-5,-21,Spazieren
'2011-07-05 10:00:17.162',127,-14,-24,Spazieren
'2011-07-05 10:00:17.202',127,-49,-8,Spazieren
'2011-07-05 10:00:17.242',127,-116,30,Spazieren
'2011-07-05 10:00:17.282',102,-128,45,Spazieren
'2011-07-05 10:00:17.322',98,-124,56,Spazieren
'2011-07-05 10:00:17.362',98,18,-5,Spazieren
'2011-07-05 10:00:17.402',97,-13,13,Spazieren
'2011-07-05 10:00:17.442',49,24,20,Spazieren
'2011-07-05 10:00:17.482',58,-32,-26,Spazieren
'2011-07-05 10:00:17.522',68,-8,-6,Spazieren
'2011-07-05 10:00:17.562',67,-13,-6,Spazieren
'2011-07-05 10:00:17.602',62,-21,-20,Spazieren
'2011-07-05 10:00:17.642',62,-10,-13,Spazieren
'2011-07-05 10:00:17.682',64,-16,-16,Spazieren
'2011-07-05 10:00:17.722',64,-14,-13,Spazieren
'2011-07-05 10:00:17.762',64,-11,-12,Spazieren
'2011-07-05 10:00:17.802',66,-19,-12,Spazieren
'2011-07-05 10:00:17.842',74,-16,-19,Spazieren
'2011-07-05 10:00:17.882',96,-16,-10,Spazieren
'2011-07-05 10:00:17.922',103,-15,-16,Spazieren
'2011-07-05 10:00:17.962',118,-9,-19,Spazieren
'2011-07-05 10:00:18.002',126,10,-45,Spazieren
'2011-07-05 10:00:18.042',120,9,-20,Spazieren
'2011-07-05 10:00:18.082',99,-13,-33,Spazieren
'2011-07-05 10:00:18.122',21,-59,-7,Spazieren
'2011-07-05 10:00:18.162',2,18,-39,Spazieren
'2011-07-05 10:00:18.202',4,8,-24,Spazieren
'2011-07-05 10:00:18.242',34,10,-24,Spazieren
'2011-07-05 10:00:18.282',47,7,-17,Spazieren
'2011-07-05 10:00:18.322',88,-5,-19,Spazieren
'2011-07-05 10:00:18.362',127,-18,-40,Spazieren
'2011-07-05 10:00:18.402',127,-47,-18,Spazieren
'2011-07-05 10:00:18.442',127,-109,45,Spazieren
'2011-07-05 10:00:18.482',107,-126,69,Spazieren
'2011-07-05 10:00:18.522',97,-115,67,Spazieren
'2011-07-05 10:00:18.562',98,21,-8,Spazieren
'2011-07-05 10:00:18.602',94,-18,2,Spazieren
'2011-07-05 10:00:18.642',54,-6,-4,Spazieren
'2011-07-05 10:00:18.682',56,-40,-29,Spazieren
'2011-07-05 10:00:18.722',68,-2,-9,Spazieren
'2011-07-05 10:00:18.762',60,-20,-11,Spazieren
'2011-07-05 10:00:18.802',61,-22,-23,Spazieren
'2011-07-05 10:00:18.842',62,-12,-20,Spazieren
'2011-07-05 10:00:18.882',65,-18,-16,Spazieren
'2011-07-05 10:00:18.922',64,-14,-15,Spazieren
'2011-07-05 10:00:18.962',63,-15,-14,Spazieren
'2011-07-05 10:00:19.042',94,-14,-19,Spazieren
'2011-07-05 10:00:19.082',103,-15,-25,Spazieren
'2011-07-05 10:00:19.122',107,-14,-23,Spazieren
'2011-07-05 10:00:19.162',123,1,-26,Spazieren
'2011-07-05 10:00:19.202',123,20,-38,Spazieren
'2011-07-05 10:00:19.242',115,-7,-19,Spazieren
'2011-07-05 10:00:19.282',77,-14,-45,Spazieren
'2011-07-05 10:00:19.322',7,22,-41,Spazieren
'2011-07-05 10:00:19.362',6,9,-13,Spazieren
'2011-07-05 10:00:19.402',21,16,-23,Spazieren
'2011-07-05 10:00:19.442',46,14,-26,Spazieren
'2011-07-05 10:00:19.482',59,3,-22,Spazieren
'2011-07-05 10:00:19.522',100,-7,-22,Spazieren
'2011-07-05 10:00:19.562',127,-35,-26,Spazieren
'2011-07-05 10:00:19.602',127,-70,-9,Spazieren
'2011-07-05 10:00:19.642',123,-124,40,Spazieren
'2011-07-05 10:00:19.682',94,-128,59,Spazieren
'2011-07-05 10:00:19.722',101,-77,20,Spazieren
'2011-07-05 10:00:19.762',103,4,17,Spazieren
'2011-07-05 10:00:19.802',81,-9,1,Spazieren
'2011-07-05 10:00:19.842',50,-20,19,Spazieren
'2011-07-05 10:00:19.882',55,-24,-11,Spazieren
'2011-07-05 10:00:19.922',72,-17,-13,Spazieren
'2011-07-05 10:00:19.962',64,-16,-15,Spazieren
'2011-07-05 10:00:20.002',61,-23,-24,Spazieren
'2011-07-05 10:00:20.042',61,-15,-18,Spazieren
'2011-07-05 10:00:20.082',65,-16,-12,Spazieren
'2011-07-05 10:00:20.122',64,-12,-13,Spazieren
'2011-07-05 10:00:20.162',67,-21,-14,Spazieren
'2011-07-05 10:00:20.202',71,-21,-14,Spazieren
'2011-07-05 10:00:20.242',91,-8,-12,Spazieren
'2011-07-05 10:00:20.282',104,-16,-20,Spazieren
'2011-07-05 10:00:20.322',107,-12,-24,Spazieren
'2011-07-05 10:00:20.362',123,9,-22,Spazieren
'2011-07-05 10:00:20.402',121,19,-27,Spazieren
'2011-07-05 10:00:20.442',112,0,-28,Spazieren
'2011-07-05 10:00:20.482',29,-28,-7,Spazieren
'2011-07-05 10:00:20.522',-1,19,-59,Spazieren
'2011-07-05 10:00:20.562',0,8,-20,Spazieren
'2011-07-05 10:00:20.602',38,6,-24,Spazieren
'2011-07-05 10:00:20.642',60,0,-20,Spazieren
'2011-07-05 10:00:20.682',79,-4,-25,Spazieren
'2011-07-05 10:00:20.722',124,-6,-29,Spazieren
'2011-07-05 10:00:20.762',127,-76,-6,Spazieren
'2011-07-05 10:00:20.802',127,-108,14,Spazieren
'2011-07-05 10:00:20.842',109,-128,34,Spazieren
'2011-07-05 10:00:20.882',94,-128,68,Spazieren
'2011-07-05 10:00:20.922',108,28,-3,Spazieren
'2011-07-05 10:00:20.962',103,-39,28,Spazieren
'2011-07-05 10:00:21.002',80,-19,-9,Spazieren
'2011-07-05 10:00:21.042',60,-36,-23,Spazieren
'2011-07-05 10:00:21.082',64,9,-1,Spazieren
